emp_no,first_name,last_name,from_date,to_date
47286,Yinlin,Kamble,1994-09-06,9999-01-01
47286,Yinlin,Kamble,1985-09-06,1994-09-06
47288,Nishit,Ratnaker,1992-01-05,9999-01-01
47288,Nishit,Ratnaker,1987-01-05,1992-01-05
47293,Unal,Beidas,1996-06-16,2002-06-16
47293,Unal,Beidas,2002-06-16,9999-01-01
47299,Dmitri,Wixon,1986-05-26,1995-05-26
47299,Dmitri,Wixon,1995-05-26,9999-01-01
47311,Saeko,Baik,1997-04-17,9999-01-01
47311,Saeko,Baik,1988-04-17,1997-04-17
47325,Jaewoo,Beeson,1994-05-22,1996-07-26
47325,Jaewoo,Beeson,1988-05-22,1994-05-22
47332,Yahiko,Marzano,1996-08-10,2001-06-07
47340,Jaber,Pokrovskii,1986-12-12,1994-12-12
47340,Jaber,Pokrovskii,1994-12-12,9999-01-01
47342,Shichao,Stiles,1995-03-17,9999-01-01
47342,Shichao,Stiles,1989-03-17,1995-03-17
47355,Valdiodio,Grospietsch,1986-08-24,1992-08-20
47358,Tommaso,Lieberherr,1986-12-29,1994-12-29
47358,Tommaso,Lieberherr,1994-12-29,9999-01-01
47374,Yonghong,Kaiserswerth,1993-08-16,9999-01-01
47374,Yonghong,Kaiserswerth,1985-08-16,1993-08-16
47376,Mats,Rouquie,2000-01-04,9999-01-01
47379,Rance,Tchuente,1999-07-02,9999-01-01
47383,Amabile,Melichar,1999-01-28,9999-01-01
47383,Amabile,Melichar,1990-01-28,1999-01-28
47401,Arco,Thisen,1998-02-16,9999-01-01
47407,Paraskevi,Siksek,1986-09-21,1992-09-20
47407,Paraskevi,Siksek,1992-09-20,1996-10-30
47409,Kazuhira,Buchter,1986-06-29,1994-06-29
47409,Kazuhira,Buchter,1994-06-29,9999-01-01
47414,Youjian,Ratnakar,1986-05-24,1994-05-24
47414,Youjian,Ratnakar,1994-05-24,9999-01-01
47438,Dayanand,Mandell,1999-02-03,9999-01-01
47445,Masami,Kropp,1990-01-13,1995-01-13
47445,Masami,Kropp,1995-01-13,9999-01-01
47446,Werner,Matzke,1986-11-20,1992-11-19
47446,Werner,Matzke,1992-11-19,9999-01-01
47458,Jianhao,Baez,1993-11-21,1996-01-06
47458,Jianhao,Baez,1988-11-21,1993-11-21
47462,Beshir,Sooriamurthi,1993-09-29,9999-01-01
47462,Beshir,Sooriamurthi,1986-09-29,1993-09-29
47466,Mayuri,Biron,1985-08-20,1991-08-20
47466,Mayuri,Biron,1991-08-20,9999-01-01
47470,Toong,Deville,1997-11-29,9999-01-01
47470,Toong,Deville,1989-11-29,1997-11-29
47488,Sumant,Delgrange,1996-01-12,9999-01-01
47497,Uzi,Biran,1993-09-01,1994-05-01
47516,Ronnie,Assaf,1995-04-01,9999-01-01
47516,Ronnie,Assaf,1987-04-01,1995-04-01
47553,Falguni,Zallocco,1999-10-07,9999-01-01
47554,Kinh,Dechter,1986-06-05,1990-01-24
47567,Marc,Pouyioutas,1995-06-27,9999-01-01
47567,Marc,Pouyioutas,1987-06-27,1995-06-27
47568,Jaewoo,Lagarias,1992-06-30,9999-01-01
47581,Jagoda,Copas,1987-03-04,9999-01-01
47586,Goncalo,Rothe,1987-01-17,9999-01-01
47593,Christfried,Awdeh,1994-09-05,9999-01-01
47593,Christfried,Awdeh,1988-09-05,1994-09-05
47606,Howell,Versino,1993-10-13,2001-10-13
47606,Howell,Versino,2001-10-13,9999-01-01
47611,Eldridge,Fandrianto,1987-08-04,1992-08-03
47611,Eldridge,Fandrianto,1992-08-03,9999-01-01
47616,Shichao,Kulisch,1994-01-14,9999-01-01
47627,Alejandra,Harbusch,1988-08-03,9999-01-01
47637,Sariel,Schlegelmilch,1985-08-03,9999-01-01
47640,Persi,Barreiro,1990-04-02,1998-04-01
47640,Persi,Barreiro,1998-04-01,9999-01-01
47690,Khue,Mayerwieser,1994-05-17,9999-01-01
47690,Khue,Mayerwieser,1986-05-17,1994-05-17
47726,Huei,Bahr,1993-12-27,9999-01-01
47726,Huei,Bahr,1985-12-27,1993-12-27
47735,Atilio,Krichel,1997-06-19,9999-01-01
47735,Atilio,Krichel,1988-06-19,1997-06-19
47736,Emran,Heping,1997-02-01,2002-06-29
47737,Kensei,Speek,1986-01-20,9999-01-01
47739,Moon,Piveteau,1994-10-22,9999-01-01
47740,Tamiya,Linares,1997-07-10,9999-01-01
47759,Hatsukazu,Yetto,1993-10-20,1993-11-03
47763,Yagil,Basart,1998-02-06,9999-01-01
47764,Nadjib,Demri,1991-12-21,9999-01-01
47765,Mayumi,Sevcikova,1992-08-23,9999-01-01
47765,Mayumi,Sevcikova,1985-08-23,1992-08-23
47766,Gunilla,Simmel,2002-06-17,9999-01-01
47766,Gunilla,Simmel,1994-06-17,2002-06-17
47770,Conrado,Sridhar,1999-03-09,9999-01-01
47770,Conrado,Sridhar,1994-03-09,1999-03-09
47777,Arunachalam,Zaumen,1986-07-08,1992-07-07
47777,Arunachalam,Zaumen,1992-07-07,9999-01-01
47794,Jordanka,Zastre,1994-01-01,1994-11-30
47797,Khoa,Levasseur,1995-11-18,2000-12-14
47797,Khoa,Levasseur,1987-11-18,1995-11-18
47798,Mohammad,Zhang,1997-10-09,9999-01-01
47821,Raimond,Mitina,1986-01-02,1991-01-02
47821,Raimond,Mitina,1991-01-02,1996-01-02
47821,Raimond,Mitina,1996-01-02,9999-01-01
47825,Yakichi,Chelton,1999-06-12,9999-01-01
47832,Chriss,Zaccaria,1986-05-24,1992-05-23
47832,Chriss,Zaccaria,1992-05-23,9999-01-01
47841,Aria,Benveniste,1999-03-02,9999-01-01
47847,Renny,Rusmann,1987-03-17,9999-01-01
47849,Gao,Munke,1997-01-04,9999-01-01
47852,Anyuan,Basart,1985-06-20,1991-10-02
47868,Chinho,Vesel,1988-08-06,1992-11-10
47872,Toshimo,Attimonelli,1987-04-20,9999-01-01
47876,Shigeaki,Orlowska,1990-09-11,9999-01-01
47876,Shigeaki,Orlowska,1985-09-11,1990-09-11
47882,Zsolt,Solovay,1995-12-02,9999-01-01
47882,Zsolt,Solovay,1986-12-02,1995-12-02
47905,Subhada,Vieth,1993-11-24,9999-01-01
47906,Uma,Pulkowski,1998-01-01,9999-01-01
47912,Shounak,Ebeling,1994-04-02,1999-04-02
47912,Shounak,Ebeling,1999-04-02,2001-01-11
47925,Angel,Kamble,1985-03-05,9999-01-01
47928,Zhensheng,Zweizig,1987-10-12,1993-10-11
47928,Zhensheng,Zweizig,1993-10-11,9999-01-01
47930,Apostol,Coors,1986-12-23,1994-12-23
47930,Apostol,Coors,1994-12-23,9999-01-01
47932,King,Ruther,1992-03-10,9999-01-01
47932,King,Ruther,1987-03-11,1992-03-10
47943,Martins,Puppo,1995-12-24,9999-01-01
47943,Martins,Puppo,1986-12-24,1995-12-24
47947,DAIDA,Keirsey,1986-04-25,1993-04-25
47947,DAIDA,Keirsey,1993-04-25,9999-01-01
47948,Kwan,Vernadat,1986-04-06,1990-05-12
47952,Fumitaka,Motley,1997-02-05,9999-01-01
47958,Jaques,Tibblin,1989-08-01,9999-01-01
47960,Denis,Roccetti,1998-01-19,1998-07-01
47965,Kotesh,Remmers,1987-06-16,9999-01-01
47969,Tuval,Rosis,1986-06-25,9999-01-01
47981,Barna,Peng,1985-11-16,1994-11-16
47981,Barna,Peng,1994-11-16,9999-01-01
47988,Mohan,Frezza,1988-10-11,9999-01-01
47996,Hirochika,Itschner,2001-12-09,9999-01-01
47996,Hirochika,Itschner,1996-12-09,2001-12-09
47997,Babette,Botman,1988-05-06,1993-05-06
47997,Babette,Botman,1993-05-06,9999-01-01
47998,Rance,Karner,1995-07-18,9999-01-01
47999,Weidon,Leslie,1994-04-23,2002-03-07
48008,Goncalo,Gulak,1992-03-18,9999-01-01
48008,Goncalo,Gulak,1985-03-18,1992-03-18
48020,Nobuyoshi,Strandh,1988-07-31,1997-07-31
48020,Nobuyoshi,Strandh,1997-07-31,9999-01-01
48023,Xinyu,Kaminger,1998-07-11,2000-12-10
48027,Snehasis,Servieres,1994-05-29,9999-01-01
48027,Snehasis,Servieres,1985-05-29,1994-05-29
48028,Steve,Bach,1988-10-30,1994-10-30
48028,Steve,Bach,1994-10-30,2000-10-29
48028,Steve,Bach,2000-10-29,9999-01-01
48031,Bezalel,Klassen,1987-05-21,9999-01-01
48043,Visit,Murtafg,1986-09-27,1993-09-27
48043,Visit,Murtafg,1993-09-27,2000-09-27
48043,Visit,Murtafg,2000-09-27,9999-01-01
48044,Zhonghui,Luga,1992-02-29,9999-01-01
48044,Zhonghui,Luga,1986-03-01,1992-02-29
48058,Duke,Peltason,1987-07-31,9999-01-01
48068,Werner,Georgakopoulos,1990-05-04,1998-01-13
48071,Rafail,Dulay,1991-03-05,9999-01-01
48071,Rafail,Dulay,1986-03-05,1991-03-05
48077,Adly,Engberts,1994-05-27,9999-01-01
48077,Adly,Engberts,1987-05-27,1994-05-27
48080,Florina,Coorg,1988-01-11,1994-01-10
48080,Florina,Coorg,1994-01-10,9999-01-01
48081,Werner,Speel,1986-09-11,1987-04-08
48092,Shuichi,Furudate,1990-03-13,9999-01-01
48092,Shuichi,Furudate,1985-03-13,1990-03-13
48108,Shaowei,Cairo,1998-01-28,9999-01-01
48116,Jianhao,Suomi,1987-04-14,9999-01-01
48127,Barna,Thisen,1986-11-20,1995-11-20
48127,Barna,Thisen,1995-11-20,9999-01-01
48129,Froduald,Standera,1987-04-01,1992-03-31
48129,Froduald,Standera,1992-03-31,9999-01-01
48131,Arne,Bharadwaj,1998-08-31,9999-01-01
48131,Arne,Bharadwaj,1992-08-31,1998-08-31
48139,Perry,Bultermann,1993-08-19,9999-01-01
48139,Perry,Bultermann,1988-08-19,1993-08-19
48149,Sivanarayana,Nergos,1989-03-19,9999-01-01
48154,Baocai,Baba,1993-09-11,9999-01-01
48154,Baocai,Baba,1985-09-11,1993-09-11
48161,Khalid,Gustavson,1986-10-21,1992-10-20
48161,Khalid,Gustavson,1992-10-20,9999-01-01
48176,Hauke,Templeman,1998-10-26,9999-01-01
48177,Xudong,Chinal,1986-09-11,1992-09-10
48177,Xudong,Chinal,1992-09-10,9999-01-01
48185,Adel,Pusterhofer,1988-02-09,9999-01-01
48192,Eldridge,Soicher,1994-01-23,2000-01-23
48192,Eldridge,Soicher,2000-01-23,9999-01-01
48201,Leen,Valtorta,1996-01-31,9999-01-01
48202,Changho,Herbst,1988-12-25,1995-12-26
48202,Changho,Herbst,1995-12-26,9999-01-01
48221,Willard,Gist,1985-10-10,9999-01-01
48223,Sailaja,Bain,1985-12-08,1992-12-08
48223,Sailaja,Bain,1992-12-08,1999-01-13
48233,Ugo,Simmel,1985-05-06,1985-06-27
48240,Mooi,Lamba,1988-04-16,1993-04-16
48240,Mooi,Lamba,1993-04-16,9999-01-01
48243,Juyoung,Riesenhuber,1985-03-16,1992-03-16
48243,Juyoung,Riesenhuber,1992-03-16,1999-03-17
48243,Juyoung,Riesenhuber,1999-03-17,9999-01-01
48253,Babette,Muniz,1995-04-04,9999-01-01
48254,Chenyi,Gomatam,1987-12-23,1995-12-23
48254,Chenyi,Gomatam,1995-12-23,9999-01-01
48267,Serenella,Validov,1997-06-22,9999-01-01
48268,Kazuhisa,Hutton,1992-02-09,9999-01-01
48270,Guadalupe,Lorys,1998-05-08,9999-01-01
48270,Guadalupe,Lorys,1991-05-08,1998-05-08
48285,Siamak,McAlpine,1988-05-12,9999-01-01
48286,Roded,Ranum,1994-09-02,9999-01-01
48314,Mang,Chiodo,1985-07-06,1990-07-06
48314,Mang,Chiodo,1990-07-06,9999-01-01
48327,Udaiprakash,Fandrianto,1997-07-06,9999-01-01
48332,Hailing,Kleiser,1986-04-29,9999-01-01
48337,Martine,Fontet,1991-06-21,1996-06-20
48337,Martine,Fontet,1996-06-20,9999-01-01
48343,Sungwon,Lung,1992-06-07,9999-01-01
48362,Zvonko,Jording,1988-05-02,1995-05-03
48362,Zvonko,Jording,1995-05-03,9999-01-01
48368,Xuejia,Suessmith,1986-02-04,9999-01-01
48370,Khatoun,Pellegrinelli,1996-02-18,9999-01-01
48371,Valery,Krupka,2002-06-16,9999-01-01
48371,Valery,Krupka,1993-06-16,2002-06-16
48375,Jaques,Aloia,1985-09-28,1993-09-28
48375,Jaques,Aloia,1993-09-28,9999-01-01
48376,Sreenivas,Wixon,1985-06-25,1990-06-25
48376,Sreenivas,Wixon,1990-06-25,1995-06-25
48376,Sreenivas,Wixon,1995-06-25,9999-01-01
48379,Yuichiro,Boudaillier,1986-11-23,1993-01-04
48387,Conor,Krybus,1994-02-27,2001-02-27
48387,Conor,Krybus,2001-02-27,9999-01-01
48393,Kristina,Flasterstein,1999-11-22,9999-01-01
48403,Hongzue,Krider,1985-08-01,9999-01-01
48405,Mona,Gustavson,1985-12-11,1991-12-11
48405,Mona,Gustavson,1991-12-11,1997-12-10
48405,Mona,Gustavson,1997-12-10,9999-01-01
48407,Theirry,Gischer,1987-02-23,1996-02-23
48407,Theirry,Gischer,1996-02-23,9999-01-01
48412,Aimee,Melski,1995-08-12,2000-05-31
48412,Aimee,Melski,1988-08-11,1995-08-12
48413,Sandeepan,Huhdanpaa,1993-01-15,9999-01-01
48423,Szabolcs,Famili,1998-07-09,9999-01-01
48426,Amstein,Conte,1992-09-07,9999-01-01
48426,Amstein,Conte,1985-09-07,1992-09-07
48436,Yakkov,Lanteri,1989-10-06,1993-02-14
48444,Jeanne,Heuter,1995-05-16,1997-02-20
48446,Parke,Kossowski,2000-04-11,9999-01-01
48446,Parke,Kossowski,1994-04-12,2000-04-11
48472,Younwoo,Ratnaker,1993-09-27,9999-01-01
48488,Mong,Feldmann,1987-04-18,1994-04-18
48488,Mong,Feldmann,1994-04-18,9999-01-01
48503,Pranas,Gammage,1995-03-21,2002-03-21
48503,Pranas,Gammage,2002-03-21,9999-01-01
48514,Dinah,Sadowsky,1996-08-25,9999-01-01
48521,Yurij,Tzvieli,1987-10-11,9999-01-01
48524,Danae,Wursthorn,1989-06-12,1998-06-12
48524,Danae,Wursthorn,1998-06-12,9999-01-01
48525,Heeju,Eastman,1985-11-17,9999-01-01
48533,Mohammed,Uhrig,1986-02-21,1994-02-21
48533,Mohammed,Uhrig,1994-02-21,9999-01-01
48534,Mountaz,Bultermann,1996-05-07,9999-01-01
48534,Mountaz,Bultermann,1988-05-07,1996-05-07
48542,Kazuhide,Zeilberger,1997-08-04,9999-01-01
48546,Yongmin,Koblick,1999-04-02,9999-01-01
48557,Halsur,Picht,1993-04-21,9999-01-01
48557,Halsur,Picht,1985-04-21,1993-04-21
48562,Tokuyasu,Cmelik,1999-04-26,9999-01-01
48562,Tokuyasu,Cmelik,1991-04-26,1999-04-26
48563,Alejandro,Candan,1994-05-29,9999-01-01
48563,Alejandro,Candan,1988-05-29,1994-05-29
48577,Peternela,Piazza,1985-03-27,9999-01-01
48578,Ymte,Luiz,1989-08-07,1997-08-07
48578,Ymte,Luiz,1997-08-07,9999-01-01
48591,Kamran,Rahier,1986-02-21,1991-02-21
48591,Kamran,Rahier,1991-02-21,1996-02-21
48591,Kamran,Rahier,1996-02-21,9999-01-01
48602,Seongbae,Matheson,1985-08-17,1992-08-17
48602,Seongbae,Matheson,1992-08-17,9999-01-01
48604,Martins,Potthoff,1991-01-28,1996-01-28
48604,Martins,Potthoff,1996-01-28,2000-03-25
48621,Mircea,Reghbati,1994-08-27,1999-10-16
48621,Mircea,Reghbati,1986-08-27,1994-08-27
48626,Jianwen,Munro,1987-06-10,9999-01-01
48629,Shigeichiro,Gopalakrishnan,1988-06-17,9999-01-01
48630,Pramod,Yurek,1994-09-29,1998-03-05
48630,Pramod,Yurek,1987-09-29,1994-09-29
48632,Mingsen,Butterworth,1985-11-23,1992-11-23
48632,Mingsen,Butterworth,1992-11-23,9999-01-01
48641,Toney,Murtagh,1995-05-27,1999-10-09
48641,Toney,Murtagh,1990-05-27,1995-05-27
48646,Owen,Luby,1994-12-08,9999-01-01
48646,Owen,Luby,1987-12-08,1994-12-08
48648,Billur,Munck,1992-12-11,1999-12-12
48648,Billur,Munck,1999-12-12,9999-01-01
48651,Vitaly,McClurg,1995-12-12,9999-01-01
48651,Vitaly,McClurg,1986-12-12,1995-12-12
48658,Ravishankar,Lally,1999-06-07,9999-01-01
48659,Rosalyn,Lortz,1987-04-17,1990-08-04
48672,Mantis,Servi,1991-10-19,9999-01-01
48672,Mantis,Servi,1986-10-19,1991-10-19
48682,Karoline,Sessa,1994-09-13,9999-01-01
48683,Peer,Garnham,1996-02-03,9999-01-01
48693,Quingbo,Erev,1990-11-25,9999-01-01
48693,Quingbo,Erev,1985-11-25,1990-11-25
48694,Cedric,Buchter,1992-03-29,1995-08-14
48694,Cedric,Buchter,1985-03-29,1992-03-29
48696,Irena,Giarratana,1994-07-04,9999-01-01
48696,Irena,Giarratana,1987-07-04,1994-07-04
48701,Adly,Msuda,1987-05-10,9999-01-01
48711,Khosrow,Schmittgen,1986-11-07,1993-11-07
48711,Khosrow,Schmittgen,1993-11-07,9999-01-01
48726,Amstein,Isaac,1987-08-02,1992-01-13
48736,Feixiong,Cunliffe,1992-07-04,1998-07-04
48736,Feixiong,Cunliffe,1998-07-04,9999-01-01
48741,Marke,Maccarone,1997-03-14,9999-01-01
48751,Takanari,Luit,1997-01-30,9999-01-01
48751,Takanari,Luit,1989-01-30,1997-01-30
48757,Stella,Gecseg,1993-06-19,9999-01-01
48757,Stella,Gecseg,1985-06-19,1993-06-19
48772,Sanjai,Hoogerwoord,1990-06-11,1997-06-11
48772,Sanjai,Hoogerwoord,1997-06-11,9999-01-01
48775,Ranga,Pillow,1992-11-24,9999-01-01
48775,Ranga,Pillow,1987-11-25,1992-11-24
48785,Zhenhua,Pappas,1986-05-18,9999-01-01
48791,Kinh,Covnot,1991-11-29,9999-01-01
48799,Frederique,Giarratana,1987-11-18,1995-11-18
48799,Frederique,Giarratana,1995-11-18,9999-01-01
48803,Yuuichi,Bhattacharjee,1985-08-10,1993-08-10
48803,Yuuichi,Bhattacharjee,1993-08-10,9999-01-01
48809,Masami,Farrow,1999-01-24,9999-01-01
48811,Subhada,Zlotek,1990-09-11,1997-09-11
48811,Subhada,Zlotek,1997-09-11,9999-01-01
48816,Moty,Stanger,1992-07-31,9999-01-01
48816,Moty,Stanger,1987-08-01,1992-07-31
48818,Monique,Welham,1996-12-31,9999-01-01
48832,Kitty,Clouatre,1999-12-14,9999-01-01
48834,Felicidad,Ferriere,1992-03-12,9999-01-01
48834,Felicidad,Ferriere,1986-03-13,1992-03-12
48838,Gay,Meszaros,1990-09-20,9999-01-01
48838,Gay,Meszaros,1985-09-20,1990-09-20
48840,Gay,Alpay,1996-08-08,9999-01-01
48841,Krisda,Busillo,1998-12-06,9999-01-01
48847,Pramod,Hoogerwoord,1986-07-31,1992-07-30
48847,Pramod,Hoogerwoord,1992-07-30,9999-01-01
48850,Jianwen,Ramaiah,1996-06-06,1997-08-16
48862,Kersti,Farrag,1995-12-01,9999-01-01
48878,Vishv,Cincotta,1987-08-07,1990-04-05
48883,Vitali,Servi,1992-08-28,9999-01-01
48915,Qiwen,Gerteisen,1987-06-11,9999-01-01
48917,Rosalyn,Vernadat,1987-12-13,1996-12-12
48917,Rosalyn,Vernadat,1996-12-12,9999-01-01
48946,Marsja,Shobatake,1991-10-19,1993-06-06
48946,Marsja,Shobatake,1986-10-19,1991-10-19
48955,Masasuke,Onuegbe,1992-10-14,9999-01-01
48955,Masasuke,Onuegbe,1986-10-15,1992-10-14
48970,Kazuhito,Collette,1995-11-10,9999-01-01
48970,Kazuhito,Collette,1988-11-09,1995-11-10
48982,Bojan,Chelton,1985-07-26,1993-07-26
48982,Bojan,Chelton,1993-07-26,1999-07-08
48984,Ebru,Cronan,1994-08-13,9999-01-01
48984,Ebru,Cronan,1986-08-13,1994-08-13
48985,Divine,Ozeki,1988-08-15,1993-08-15
48985,Divine,Ozeki,1993-08-15,9999-01-01
48988,Claudi,Famili,1986-08-21,1995-08-21
48988,Claudi,Famili,1995-08-21,9999-01-01
48996,Navin,Gelosh,1995-01-02,9999-01-01
48999,Boriana,Neimat,1988-01-04,1994-01-03
48999,Boriana,Neimat,1994-01-03,9999-01-01
49002,Indrajit,Verspoor,1986-07-29,1991-07-29
49002,Indrajit,Verspoor,1991-07-29,1992-12-21
49003,Odoardo,Laventhal,1996-07-10,9999-01-01
49003,Odoardo,Laventhal,1991-07-11,1996-07-10
49007,Hiroyasu,Aamodt,1991-07-26,9999-01-01
49007,Hiroyasu,Aamodt,1985-07-26,1991-07-26
49030,Monique,Thombley,1985-08-19,1993-08-19
49030,Monique,Thombley,1993-08-19,9999-01-01
49041,Jixiang,Sifakis,1988-01-31,9999-01-01
49047,Dannz,Pargaonkar,1998-11-17,9999-01-01
49053,Gila,Plumb,1987-11-30,1995-11-30
49053,Gila,Plumb,1995-11-30,9999-01-01
49062,Hailing,Zumaque,1986-04-27,1993-04-27
49062,Hailing,Zumaque,1993-04-27,9999-01-01
49073,Luise,Kavvadias,1985-05-02,1990-05-02
49073,Luise,Kavvadias,1990-05-02,1998-08-12
49075,Ravishankar,Orlowska,1985-04-24,9999-01-01
49077,Kasturi,Siprelle,1993-11-07,9999-01-01
49077,Kasturi,Siprelle,1986-11-07,1993-11-07
49086,Kish,Macedo,1989-12-13,1996-12-13
49086,Kish,Macedo,1996-12-13,9999-01-01
49087,Yifei,Cools,1986-07-09,1995-07-09
49087,Yifei,Cools,1995-07-09,9999-01-01
49091,Mabry,Papadias,1986-12-07,1993-12-07
49091,Mabry,Papadias,1993-12-07,9999-01-01
49096,Christoper,Picel,1993-02-13,2000-03-07
49096,Christoper,Picel,1986-02-13,1993-02-13
49105,Otmar,Biros,1985-07-05,1993-07-05
49105,Otmar,Biros,1993-07-05,1998-09-30
49106,Krassimir,Lorin,1999-10-03,9999-01-01
49115,Xinan,Engelmann,2000-03-18,9999-01-01
49115,Xinan,Engelmann,1991-03-19,2000-03-18
49128,Sarita,Kuzuoka,1997-07-22,9999-01-01
49128,Sarita,Kuzuoka,1988-07-22,1997-07-22
49130,Pohua,Bage,1989-10-10,1994-10-10
49130,Pohua,Bage,1994-10-10,9999-01-01
49138,Zhonghua,Nourani,1998-09-05,9999-01-01
49153,Godehard,Zolotykh,1988-07-31,1999-03-21
49168,Shietung,Tasistro,1995-03-03,1998-05-08
49174,Giri,Pollock,2002-02-14,9999-01-01
49174,Giri,Pollock,1996-02-15,2002-02-14
49194,Nigel,Plesums,1998-05-20,9999-01-01
49202,Zhaofang,Chiola,1999-09-19,9999-01-01
49202,Zhaofang,Chiola,1994-09-19,1999-09-19
49224,Shrikanth,Swist,2000-05-02,9999-01-01
49224,Shrikanth,Swist,1995-05-03,2000-05-02
49227,Anestis,Clouatre,1998-01-01,9999-01-01
49227,Anestis,Clouatre,1992-01-02,1998-01-01
49235,Heather,Shiratori,1993-02-05,2002-02-05
49235,Heather,Shiratori,2002-02-05,9999-01-01
49236,Feiyu,Grandbois,1985-09-27,1998-08-12
49242,Hongzue,Erman,1998-07-02,9999-01-01
49244,Alexius,Trelles,1998-02-09,9999-01-01
49244,Alexius,Trelles,1992-02-10,1998-02-09
49249,Jeong,Bugaenko,1995-10-24,1998-09-10
49251,Barry,Shimshoni,1990-10-16,1995-10-16
49251,Barry,Shimshoni,1995-10-16,9999-01-01
49262,Willard,Fairtlough,1996-02-07,9999-01-01
49262,Willard,Fairtlough,1987-02-07,1996-02-07
49264,Hsiangchu,Landherr,1989-02-09,9999-01-01
49266,Valeri,Portugali,1998-07-30,1999-08-26
49279,Jovan,Docker,1994-04-23,9999-01-01
49279,Jovan,Docker,1985-04-23,1994-04-23
49280,Tse,Oxman,1985-09-19,1992-09-19
49280,Tse,Oxman,1992-09-19,9999-01-01
49291,Leucio,Stasinski,1997-03-31,2001-05-24
49294,Mads,Peltason,2001-12-07,9999-01-01
49294,Mads,Peltason,1995-12-08,2001-12-07
49300,Xumin,Winter,1994-05-19,1995-07-17
49301,Kien,Schnabel,1987-07-16,9999-01-01
49306,Tuval,Iwayama,1985-09-14,1992-09-14
49306,Tuval,Iwayama,1992-09-14,9999-01-01
49310,Yechiam,Assaf,1995-12-03,9999-01-01
49310,Yechiam,Assaf,1987-12-03,1995-12-03
49315,Debaprosad,Gihr,1996-03-28,9999-01-01
49315,Debaprosad,Gihr,1990-03-29,1996-03-28
49320,Zhigen,Ratnakar,1988-03-07,1994-03-07
49320,Zhigen,Ratnakar,1994-03-07,9999-01-01
49335,Gunilla,Breugel,1991-05-02,9999-01-01
49335,Gunilla,Breugel,1986-05-02,1991-05-02
49339,Odoardo,Crabtree,1993-06-26,1998-11-14
49339,Odoardo,Crabtree,1987-06-27,1993-06-26
49340,Rosella,Egerstedt,1987-01-27,1992-01-27
49340,Rosella,Egerstedt,1992-01-27,9999-01-01
49351,Pranas,Babb,1991-11-21,9999-01-01
49351,Pranas,Babb,1985-11-21,1991-11-21
49353,Kristin,Lorys,1985-12-24,9999-01-01
49368,Vishu,Erev,1997-12-03,9999-01-01
49368,Vishu,Erev,1992-12-03,1997-12-03
49382,Bikash,Kalefeld,1990-12-17,9999-01-01
49382,Bikash,Kalefeld,1985-12-17,1990-12-17
49383,Ipke,Krone,1987-10-23,1992-10-22
49383,Ipke,Krone,1992-10-22,1997-10-22
49383,Ipke,Krone,1997-10-22,9999-01-01
49385,Vesna,Egerstedt,1988-01-21,1996-01-21
49385,Vesna,Egerstedt,1996-01-21,9999-01-01
49428,Sashi,Schueller,1988-01-31,1996-10-12
49430,Nathan,Erez,1998-04-06,9999-01-01
49434,Adin,Koblitz,1985-07-01,1993-07-01
49434,Adin,Koblitz,1993-07-01,9999-01-01
49436,Chanjung,Nitsche,1995-08-19,9999-01-01
49437,Ramalingam,Anguita,1994-12-27,9999-01-01
49437,Ramalingam,Anguita,1988-12-27,1994-12-27
49438,IEEE,Krichel,1986-12-22,9999-01-01
49449,Tsutomu,Sifakis,1986-02-28,1991-02-28
49449,Tsutomu,Sifakis,1991-02-28,9999-01-01
49457,Vidya,Speek,1996-04-03,9999-01-01
49457,Vidya,Speek,1988-04-04,1996-04-03
49467,Neelam,Clouatre,1985-12-26,2001-05-09
49496,Jaewoo,Butner,1994-03-05,9999-01-01
49496,Jaewoo,Butner,1987-03-05,1994-03-05
49501,Yonghong,Schmezko,1985-02-12,1993-02-12
49501,Yonghong,Schmezko,1993-02-12,9999-01-01
49509,Roselyn,Samarati,1992-04-06,1992-04-12
49515,Feipei,Schmiedel,1990-11-25,9999-01-01
49515,Feipei,Schmiedel,1985-11-25,1990-11-25
49524,Saniya,Brender,1998-08-20,9999-01-01
49527,Nigel,Coors,1990-03-20,9999-01-01
49532,Bodh,Ghazalie,1995-08-13,9999-01-01
49532,Bodh,Ghazalie,1986-08-13,1995-08-13
49537,Minghong,Dulli,1986-06-28,1991-06-28
49537,Minghong,Dulli,1991-06-28,9999-01-01
49551,Dipankar,Ponthieu,1998-01-17,2000-08-25
49556,Divine,Hofman,1995-01-17,2000-01-17
49556,Divine,Hofman,2000-01-17,9999-01-01
49558,Marko,Rusterholz,1994-03-27,2000-03-26
49558,Marko,Rusterholz,2000-03-26,9999-01-01
49565,Radhika,Spell,1988-01-01,1992-12-31
49565,Radhika,Spell,1992-12-31,9999-01-01
49566,Theirry,Compeau,1987-05-22,1994-05-22
49566,Theirry,Compeau,1994-05-22,9999-01-01
49570,Berry,Henseler,1991-06-20,9999-01-01
49570,Berry,Henseler,1985-06-20,1991-06-20
49594,Morris,Eiron,1986-12-03,1991-12-03
49594,Morris,Eiron,1991-12-03,9999-01-01
49599,Pradeep,Gente,1995-12-12,9999-01-01
49599,Pradeep,Gente,1987-12-12,1995-12-12
49617,Mahmut,Domenig,1995-09-14,9999-01-01
